	parametros	accuracy
121	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.8277013752455795
122	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8469370931083633
123	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.5026349243037097
124	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8567363920027736
125	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.8280973843368388
126	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7664848414807967
127	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
128	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7755021379868254
129	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.28650487306907046
130	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7617774182364497
131	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7299888285373088
132	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8418344312184599
133	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.6998574675449747
134	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8198636311105976
135	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.37278323510150624
136	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8328109711468084
137	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.8127886282214261
138	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8520359027697524
139	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.8096613891136023
140	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8465557224854579
141	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.5498085442428445
142	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8622404561038561
143	{'activation': 'relu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.8245718248006473
144	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7335236334219345
145	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
146	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.741355213991294
147	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
148	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.6644246696714049
149	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.6247112754728611
150	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8088678300396781
151	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.2861127162063254
152	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8108394005932432
153	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.2861127162063254
154	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8179020763511691
155	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7900335143880735
156	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8453738587773026
157	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.2861127162063254
158	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8430055086867754
159	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.2861127162063254
160	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8339936053006664
161	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.803375322624138
162	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.734690088216033
163	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
164	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7401687276089217
165	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
166	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7413713933510536
167	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.5052105242883008
168	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8284880003081783
169	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.2861127162063254
170	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8135852690781619
171	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.2861127162063254
172	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8178897492199237
173	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7955237104665048
174	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8394822604876921
175	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.2861127162063254
176	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8347694441234254
177	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.2861127162063254
178	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8331931122154167
179	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.8065148888632073
180	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7111414153087561
181	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
182	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7315744057937517
183	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2707885511768558
184	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7021657228706808
185	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.5915243268230672
186	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8292715435879657
187	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.2861127162063254
188	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.815939751146038
189	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.26960976925151203
190	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8280981547825418
191	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7919958395932046
192	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8434061404522517
193	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.2861127162063254
194	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.837136253322547
195	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.2861127162063254
196	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8500728071189183
197	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.8092676913594514
198	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7099780422974691
199	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
200	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7217404368427135
201	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
202	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.6880033899610924
203	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.5364143456989868
204	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8284933934280982
205	{'activation': 'relu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.2861127162063254
